Date;Open;High;Low;Close
19721006;108.89;110.49;107.78;109.62
19721009;109.62;110.44;109.28;109.90
19721010;109.90;111.11;109.32;109.99
19721011;109.99;110.51;108.77;109.50
19721012;109.50;109.69;108.03;108.60
19721013;108.60;108.88;107.17;107.92
19721016;107.92;108.40;106.38;106.77
19721017;106.77;108.04;106.27;107.50
19721018;107.50;109.11;107.36;108.19
19721019;108.19;108.81;107.40;108.05
19721020;108.05;109.79;107.59;109.24
19721023;109.51;111.10;109.51;110.35
19721024;110.35;111.34;109.38;110.81
19721025;110.81;111.56;109.96;110.72
19721026;110.72;112.26;110.26;110.99
19721027;110.99;111.62;109.99;110.62
19721030;110.62;111.19;109.66;110.59
19721031;110.59;112.05;110.40;111.58
19721101;111.58;113.31;111.32;112.67
19721102;112.67;113.81;111.96;113.23
19721103;113.23;114.81;112.71;114.22
19721106;114.22;115.17;112.91;113.98
19721108;113.98;115.23;112.77;113.35
19721109;113.35;114.11;112.08;113.50
19721110;113.50;115.15;112.85;113.73
19721113;113.73;114.75;112.91;113.90
19721114;113.90;115.41;113.36;114.95
19721115;114.95;116.07;113.87;114.50
19721116;114.50;115.57;113.73;115.13
19721117;115.13;116.23;114.44;115.49
19721120;115.49;116.25;114.57;115.53
19721121;115.53;116.84;115.04;116.21
19721122;116.21;117.61;115.67;116.90
19721124;116.90;117.91;116.19;117.27
19721127;117.27;117.55;115.66;116.72
19721128;116.72;117.48;115.78;116.47
19721129;116.47;117.14;115.56;116.52
19721130;116.52;117.39;115.74;116.67
19721201;116.67;118.18;116.29;117.38
19721204;117.38;118.54;116.99;117.77
19721205;117.77;118.42;116.89;117.58
19721206;117.58;118.56;116.90;118.01
19721207;118.01;119.17;117.57;118.60
19721208;118.60;119.54;117.92;118.86
19721211;118.86;119.78;118.24;119.12
19721212;119.12;119.79;118.09;118.66
19721213;118.66;119.23;117.77;118.56
19721214;118.56;119.19;117.63;118.24
19721215;118.24;119.25;117.37;118.26
19721218;117.88;117.88;115.89;116.90
19721219;116.90;117.37;115.69;116.34
19721220;116.34;117.13;115.38;115.95
19721221;115.95;116.60;114.63;115.11
19721222;115.11;116.40;114.78;115.83
19721226;115.83;116.87;115.54;116.30
19721227;116.30;117.55;115.89;116.93
19721229;116.93;118.77;116.70;118.05
19730102;118.06;119.90;118.06;119.10
19730103;119.10;120.45;118.69;119.57
19730104;119.57;120.17;118.12;119.40
19730105;119.40;120.71;118.88;119.87
19730108;119.87;120.55;119.04;119.85
19730109;119.85;120.40;118.89;119.73
19730110;119.73;120.44;118.78;119.43
19730111;119.43;121.74;119.01;120.24
19730112;120.24;121.27;118.69;119.30
19730115;119.30;120.82;118.04;118.44
19730116;118.44;119.17;117.04;118.14
19730117;118.14;119.35;117.61;118.68
19730118;118.68;119.93;118.15;118.85
19730119;118.85;119.45;117.46;118.78
19730122;118.78;119.63;117.72;118.21
19730123;118.21;119;116.84;118.22
19730124;118.22;119.04;116.09;116.73
19730126;116.73;117.29;114.97;116.45
19730129;116.45;117.18;115.13;116.01
19730130;116.01;117.11;115.26;115.83
19730131;115.83;116.84;115.05;116.03
19730201;116.03;117.01;114.26;114.76
19730202;114.76;115.40;113.45;114.35
19730205;114.35;115.15;113.62;114.23
19730206;114.23;115.33;113.45;114.45
19730207;114.45;115.48;113.24;113.66
19730208;113.66;114.05;111.85;113.16
19730209;113.16;115.20;113.08;114.68
19730212;114.69;116.66;114.69;116.06
19730213;116.09;118.98;116.09;116.78
19730214;116.78;116.92;114.52;115.10
19730215;115.10;115.68;113.70;114.45
19730216;114.45;115.47;113.73;114.98
19730220;114.98;116.26;114.57;115.40
19730221;115.40;116.01;114.13;114.69
19730222;114.69;115.20;113.44;114.44
19730223;114.44;114.67;112.77;113.16
19730226;113.16;113.26;111.15;112.19
19730227;112.19;112.90;110.50;110.90
19730228;110.90;112.21;109.80;111.68
19730301;111.68;112.98;110.68;111.05
19730302;111.05;112.62;109.45;112.28
19730305;112.28;113.43;111.33;112.68
19730306;112.68;114.71;112.57;114.10
19730307;114.10;115.12;112.83;114.45
19730308;114.45;115.23;113.57;114.23
19730309;114.23;114.55;112.93;113.79
19730312;113.79;114.80;113.25;113.86
19730313;113.86;115.05;113.32;114.48
19730314;114.48;115.61;113.97;114.98
19730315;114.98;115.47;113.77;114.12
19730316;114.12;114.62;112.84;113.54
19730319;113.50;113.50;111.65;112.17
19730320;112.17;112.68;111.02;111.95
19730321;111.95;112.81;110.17;110.49
19730322;110.39;110.39;108.19;108.84
19730323;108.84;109.97;107.41;108.88
19730326;108.88;110.40;108.29;109.84
19730327;109.95;112.07;109.95;111.56
19730328;111.56;112.47;110.54;111.62
19730329;111.62;113.22;111.07;112.71
19730330;112.71;112.87;110.89;111.52
19730402;111.52;111.70;109.68;110.18
19730403;110.18;110.35;108.47;109.24
19730404;109.24;109.96;108.10;108.77
19730405;108.77;109.15;107.44;108.52
19730406;108.52;110.04;108.22;109.28
19730409;109.28;111.24;108.74;110.86
19730410;110.92;112.85;110.92;112.21
19730411;112.21;113.27;111.21;112.68
19730412;112.68;113.65;111.83;112.58
19730413;112.58;112.91;111.23;112.08
19730416;112.08;112.61;110.91;111.44
19730417;111.44;111.81;110.19;110.94
19730418;110.94;112.03;109.99;111.54
19730419;111.54;112.93;111.06;112.17
19730423;112.17;112.66;110.91;111.57
19730424;111.57;111.89;109.64;109.99
19730425;109.82;109.82;107.79;108.34
19730426;108.34;109.66;107.14;108.89
19730427;108.89;109.28;106.76;107.23
19730430;107.23;107.90;105.44;106.97
19730501;106.97;108;105.34;107.10
19730502;107.10;109.06;106.95;108.43
19730503;108.43;110.64;106.81;110.22
19730504;110.22;111.99;109.89;111
19730507;111;111.38;109.68;110.53
19730508;110.53;111.72;109.46;111.25
19730509;111.25;112.25;109.97;110.44
19730510;110.44;110.86;108.86;109.54
19730511;109.49;109.49;107.70;108.17
19730514;107.74;107.74;105.52;105.90
19730515;105.90;107.16;104.12;106.57
19730516;106.57;107.61;105.49;106.43
19730517;106.43;106.82;105.15;105.56
19730518;105.41;105.41;103.18;103.86
19730521;103.77;103.77;101.36;102.73
19730522;102.73;105.04;102.58;103.58
19730523;103.58;105.10;102.82;104.07
19730524;104.07;107.44;103.59;107.14
19730525;107.14;108.86;106.08;107.94
19730529;107.94;108.58;106.77;107.51
19730530;107.51;107.64;105.48;105.91
19730531;105.91;106.30;104.35;104.95
19730601;104.95;105.04;103.31;103.93
19730604;103.93;103.98;102.33;102.97
19730605;102.97;105.27;102.61;104.62
19730606;104.62;105.78;103.60;104.31
19730607;104.31;106.39;104.19;105.84
19730608;105.84;107.75;105.60;107.03
19730611;107.03;107.79;106.11;106.70
19730612;106.70;108.78;106.40;108.29
19730613;108.29;109.52;107.08;107.60
19730614;107.60;108.27;105.83;106.40
19730615;106.21;106.21;104.37;105.10
19730618;104.96;104.96;103.08;103.60
19730619;103.60;104.96;102.46;103.99
19730620;103.99;105.13;103.51;104.44
19730621;104.44;104.77;102.84;103.21
19730622;103.21;105.66;103.07;103.70
19730625;103.64;103.64;101.71;102.25
19730626;102.25;103.78;101.45;103.30
19730627;103.30;104.23;102.29;103.62
19730628;103.62;105.17;103.18;104.69
19730629;104.69;105.30;103.68;104.26
19730702;104.10;104.10;102.44;102.90
19730703;102.90;103.02;101.14;101.87
19730705;101.87;102.48;100.80;101.78
19730706;101.78;102.22;100.67;101.28
19730709;101.28;102.45;100.44;102.14
19730710;102.26;104.20;102.26;103.52
19730711;103.64;106.21;103.64;105.80
19730712;105.80;106.62;104.38;105.50
19730713;105.50;105.80;103.66;104.09
19730716;104.09;106.01;103.42;105.67
19730717;105.67;107.28;104.99;105.72
19730718;105.72;107.05;104.73;106.35
19730719;106.35;107.58;105.06;106.55
19730720;106.55;108.02;105.95;107.14
19730723;107.14;108.42;106.54;107.52
19730724;107.52;108.63;106.31;108.14
19730725;108.14;110.76;107.92;109.64
19730726;109.64;111.04;108.51;109.85
19730727;109.85;110.49;108.70;109.59
19730730;109.59;110.12;108.24;109.25
19730731;109.25;110.09;107.89;108.22
19730801;108.17;108.17;106.29;106.83
19730802;106.83;107.38;105.51;106.67
19730803;106.67;107.17;105.68;106.49
19730806;106.49;107.54;105.45;106.73
19730807;106.73;107.57;105.87;106.55
19730808;106.55;106.73;105.04;105.55
19730809;105.55;106.65;104.89;105.61
19730810;105.61;106.03;104.21;104.77
19730813;104.77;104.83;103.13;103.71
19730814;103.71;104.29;102.34;102.71
19730815;102.71;103.79;101.92;103.01
19730816;103.01;103.97;101.85;102.29
19730817;102.29;102.98;101.38;102.31
19730820;102.31;102.54;101.11;101.61
19730821;101.61;102.10;100.51;100.89
19730822;100.89;101.39;99.74;100.53
19730823;100.62;102.50;100.62;101.91
19730824;101.91;102.65;100.88;101.62
19730827;101.62;102.82;101.09;102.42
19730828;102.42;103.66;102.06;103.02
19730829;103.02;104.92;102.69;104.03
19730830;104.03;104.84;103.29;103.88
19730831;103.88;104.72;103.15;104.25
19730904;104.25;105.35;103.60;104.51
19730905;104.51;105.33;103.60;104.64
19730906;104.64;105.95;104.05;105.15
19730907;105.15;105.87;104.04;104.76
19730910;104.76;105.12;103.33;103.85
19730911;103.85;104.09;102.13;103.22
19730912;103.22;103.98;102.15;103.06
19730913;103.06;104.09;102.37;103.36
19730914;103.36;104.75;102.66;104.44
19730917;104.44;105.41;103.21;104.15
19730918;104.15;104.62;102.41;103.77
19730919;103.80;106.43;103.80;105.88
19730920;105.88;107.55;105.32;106.76
19730921;106.76;108.02;105.43;107.20
19730924;107.20;108.36;106.21;107.36
19730925;107.36;108.79;106.50;108.05
19730926;108.05;109.61;107.43;108.83
19730927;108.83;110.45;108.02;109.08
19730928;109.08;109.42;107.48;108.43
19731001;108.43;108.98;107.08;108.21
19731002;108.21;109.46;107.48;108.79
19731003;108.79;109.95;107.74;108.78
19731004;108.78;109.53;107.30;108.41
19731005;108.41;110.46;107.76;109.85
19731008;109.85;110.93;108.02;110.23
19731009;110.23;111.19;109.05;110.13
19731010;110.13;111.31;108.51;109.22
19731011;109.22;111.77;108.96;111.09
19731012;111.09;112.82;110.52;111.44
19731015;111.32;111.32;109.29;110.05
19731016;110.05;110.80;108.50;110.19
19731017;110.19;111.41;109.19;109.97
19731018;109.97;111.43;108.97;110.01
19731019;110.01;111.56;109.30;110.22
19731022;110.22;110.56;108.18;109.16
19731023;109.16;110.91;107.40;109.75
19731024;109.75;110.98;109.03;110.27
19731025;110.27;111.33;108.85;110.50
19731026;110.50;112.31;110.08;111.38
19731029;111.38;112.56;110.52;111.15
19731030;111.15;111.30;108.95;109.33
19731031;109.33;109.82;107.64;108.29
19731101;108.29;109.20;106.88;107.69
19731102;107.69;108.35;106.33;107.07
19731105;106.97;106.97;104.87;105.52
19731106;105.52;107;104.52;104.96
19731107;104.96;106.72;104.53;105.80
19731108;106.10;108.45;106.10;107.02
19731109;107.02;107.27;104.77;105.30
19731112;105.30;105.75;103.12;104.44
19731113;104.44;105.42;102.91;104.36
19731114;104.36;105.25;101.87;102.45
19731115;102.45;103.85;100.69;102.43
19731116;102.43;105.41;101.77;103.88
19731119;103.65;103.65;100.37;100.71
19731120;100.65;100.65;97.64;98.66
19731121;98.66;101.33;97.87;99.76
19731123;99.76;100.49;98.59;99.44
19731126;98.64;98.64;95.79;96.58
19731127;96.58;97.70;94.88;95.70
19731128;95.70;98.40;95.22;97.65
19731129;97.65;98.72;96.01;97.31
19731130;97.31;97.55;95.40;95.96
19731203;95.83;95.83;92.92;93.90
19731204;93.90;95.23;92.60;93.59
19731205;93.59;93.93;91.55;92.16
19731206;92.16;94.89;91.68;94.42
19731207;94.49;97.58;94.49;96.51
19731210;96.51;98.58;95.44;97.95
19731211;97.95;99.09;95.62;96.04
19731212;95.52;95.52;92.90;93.57
19731213;93.57;94.68;91.64;92.38
19731214;92.38;94.53;91.05;93.29
19731217;93.29;94;91.87;92.75
19731218;92.75;95.41;92.18;94.74
19731219;94.74;96.83;93.81;94.82
19731220;94.82;96.26;93.51;94.55
19731221;94.55;95.11;92.70;93.54
19731224;93.54;93.77;91.68;92.90
19731226;93.87;96.52;93.87;95.74
19731227;96;98.53;96;97.74
19731228;97.74;98.76;96.41;97.54
19731231;97.54;98.30;95.95;97.55
19740102;97.55;98.38;96.25;97.68
19740103;98.02;100.94;98.02;99.80
19740104;99.80;100.70;97.70;98.90
19740107;98.90;99.31;96.86;98.07
19740108;98.07;98.26;95.58;96.12
19740109;95.40;95.40;92.63;93.42
19740110;93.42;94.63;91.62;92.39
19740111;92.39;94.57;91.75;93.66
19740114;93.66;95.24;92.35;93.42
19740115;93.42;95.26;92.84;94.23
19740116;94.23;96.20;93.78;95.67
19740117;95.67;98.35;95.67;97.30
19740118;97.30;97.63;95;95.56
19740121;95.56;95.96;93.23;95.40
19740122;95.40;97.41;94.92;96.55
19740123;96.55;98.11;95.88;97.07
19740124;97.07;97.75;95.49;96.82
19740125;96.82;97.64;95.68;96.63
19740128;96.63;97.32;95.37;96.09
19740129;96.09;96.81;94.97;96.01
19740130;96.02;97.90;96.02;97.06
19740131;97.06;98.06;96.11;96.57
19740201;96.57;96.63;94.66;95.32
19740204;94.89;94.89;92.74;93.29
19740205;93.29;94.17;92.26;93
19740206;93;94.09;92.37;93.26
19740207;93.26;94.09;92.43;93.30
19740208;93.30;93.79;91.87;92.33
19740211;92.33;92.54;90.26;90.66
19740212;90.66;91.60;89.53;90.94
19740213;90.94;92.13;90.37;90.98
19740214;90.98;91.89;90.17;90.95
19740215;90.95;92.98;90.62;92.27
19740219;92.27;94.44;91.68;92.12
19740220;92.12;93.92;91.34;93.44
19740221;93.44;95.19;93.20;94.71
19740222;94.71;96.19;94.08;95.39
19740225;95.39;95.96;94.24;95.03
19740226;95.03;96.38;94.20;96
19740227;96;97.43;95.49;96.40
19740228;96.40;96.98;95.20;96.22
19740301;96.22;96.40;94.81;95.53
19740304;95.53;95.95;94.19;95.53
19740305;95.98;98.17;95.98;97.32
19740306;97.32;98.57;96.54;97.98
19740307;97.98;98.20;96.37;96.94
19740308;96.94;98.28;95.77;97.78
19740311;97.78;99.40;96.38;98.88
19740312;98.88;100.02;97.97;99.15
19740313;99.15;100.73;98.72;99.74
19740314;99.74;101.05;98.80;99.65
19740315;99.65;99.99;98.22;99.28
19740318;99.28;99.71;97.62;98.05
19740319;98.05;98.20;96.63;97.23
19740320;97.23;98.22;96.67;97.57
19740321;97.57;98.59;96.82;97.34
19740322;97.34;98.04;96.35;97.27
19740325;97.27;98.02;95.69;97.64
19740326;97.64;98.66;97.11;97.95
19740327;97.95;98.26;96.32;96.59
19740328;96.20;96.20;94.36;94.82
19740329;94.82;95.12;93.44;93.98
19740401;93.98;94.68;92.82;93.25
19740402;93.25;94.15;92.59;93.35
19740403;93.35;94.70;92.94;94.33
19740404;94.33;95.14;93.55;94.33
19740405;94.24;94.24;92.55;93.01
19740408;93;93;91.50;92.03
19740409;92.03;93.28;91.61;92.61
19740410;92.61;93.52;91.89;92.40
19740411;92.40;92.92;91.55;92.12
19740415;92.12;92.94;91.49;92.05
19740416;92.05;94.06;92.05;93.66
19740417;93.66;95.04;93.12;94.36
19740418;94.36;95.42;93.75;94.78
19740419;94.77;94.77;93.20;93.75
19740422;93.75;94.12;92.71;93.38
19740423;93.38;93.51;91.53;91.81
19740424;91.81;91.82;89.91;90.30
19740425;90.30;90.53;88.62;89.57
19740426;89.57;91.10;89.06;90.18
19740429;90.18;90.78;89.02;90
19740430;90;91.09;89.38;90.31
19740501;90.31;93.03;89.82;92.22
19740502;92.22;93.59;91.46;92.09
19740503;92.09;92.27;90.59;91.29
19740506;91.29;91.60;90.13;91.12
19740507;91.12;92.36;90.69;91.46
19740508;91.46;92.34;90.71;91.64
19740509;91.64;93.49;91.27;92.96
19740510;92.96;93.57;91.03;91.47
19740513;91.47;91.72;89.91;90.66
19740514;90.66;91.68;90.05;90.69
19740515;90.69;91.22;89.65;90.45
19740516;90.45;91.31;89.36;89.72
19740517;89.53;89.53;87.67;88.21
19740520;88.21;89.09;87.19;87.86
19740521;87.86;88.98;87.19;87.91
19740522;87.91;88.79;86.72;87.09
19740523;87.09;87.98;86.12;87.29
19740524;87.29;89.27;87.20;88.58
19740528;88.58;89.37;87.69;88.37
19740529;88.37;88.84;86.52;86.89
19740530;86.89;88.09;85.87;87.43
19740531;87.43;88.02;86.19;87.28
19740603;87.28;89.40;86.78;89.10
19740604;89.10;91.13;89.09;90.14
19740605;90.14;91.42;89.04;90.31
19740606;90.31;92.31;89.71;91.96
19740607;91.96;93.76;91.74;92.55
19740610;92.55;93.64;91.53;93.10
19740611;93.10;93.57;91.76;92.28
19740612;92.28;92.61;90.89;92.06
19740613;92.06;93.33;91.48;92.34
19740614;92.23;92.23;90.73;91.30
19740617;91.30;91.34;89.63;90.04
19740618;90.04;90.53;88.92;89.45
19740619;89.45;89.80;88.39;88.84
19740620;88.84;89.35;87.80;88.21
19740621;88.21;88.31;86.77;87.46
19740624;87.46;88.38;86.70;87.69
19740625;87.69;89.48;87.67;88.98
19740626;88.98;89.12;87.30;87.61
19740627;87.61;87.61;85.88;86.31
19740628;86.31;86.78;85.13;86
19740701;86;86.89;85.32;86.02
19740702;86.02;86.26;83.98;84.30
19740703;84.30;85.15;83.46;84.25
19740705;84.25;84.45;83.17;83.66
19740708;83.13;83.13;80.48;81.09
19740709;81.09;82.50;80.35;81.48
19740710;81.48;82.22;79.74;79.99
19740711;79.99;81.08;79.08;79.89
19740712;80.97;83.65;80.97;83.15
19740715;83.15;84.89;82.65;83.78
19740716;83.78;83.85;82.14;82.81
19740717;82.81;84.13;81.70;83.70
19740718;83.70;85.39;83.13;83.78
19740719;83.78;84.67;82.87;83.54
19740722;83.54;84.44;82.59;83.81
19740723;83.81;85.63;83.67;84.65
19740724;84.65;85.64;83.61;84.99
19740725;84.99;85.67;83.13;83.98
19740726;83.98;84.17;82;82.40
19740729;82.02;82.02;80.22;80.94
19740730;80.94;81.52;79.58;80.50
19740731;80.50;80.82;78.96;79.31
19740801;79.31;80.02;77.97;78.75
19740802;78.75;79.39;77.84;78.59
19740805;78.59;80.31;78.03;79.29
19740806;79.78;82.65;79.78;80.52
19740807;80.52;82.93;80.13;82.65
19740808;82.65;83.53;80.86;81.57
19740809;81.57;81.88;80.11;80.86
19740812;80.86;81.26;79.30;79.75
19740813;79.75;79.95;77.83;78.49
19740814;76.73;76.73;76.73;76.73
19740815;76.73;77.52;75.19;76.30
19740816;76.30;77.02;75.29;75.67
19740819;75.65;75.65;73.78;74.57
19740820;74.57;76.11;73.82;74.95
19740821;74.95;75.50;73.16;73.51
19740822;73.51;74.05;71.61;72.80
19740823;72.80;73.71;70.75;71.55
19740826;71.55;73.17;70.42;72.16
19740827;72.16;72.50;70.50;70.94
19740828;70.94;72.17;70.13;70.76
19740829;70.76;71.22;69.37;69.99
19740830;70.22;72.68;70.22;72.15
19740903;72.15;73.01;70.28;70.52
19740904;69.85;69.85;67.64;68.69
19740905;68.69;71.30;68.65;70.87
19740906;70.87;72.42;70.08;71.42
19740909;71.35;71.35;69.38;69.72
19740910;69.72;70.47;68.55;69.24
19740911;69.24;70;68.22;68.55
19740912;68.54;68.54;66.22;66.71
19740913;66.71;66.91;64.74;65.20
19740916;65.20;66.92;64.15;66.26
19740917;66.45;68.84;66.45;67.38
19740918;67.38;68.14;65.92;67.72
19740919;68.36;70.76;68.36;70.09
19740920;70.09;71.12;68.62;70.14
19740923;70.14;71.02;68.79;69.42
19740924;69.03;69.03;67.42;68.02
19740925;68.02;69.77;66.86;67.57
19740926;67.40;67.40;65.79;66.46
19740927;66.46;67.09;64.58;64.94
19740930;64.85;64.85;62.52;63.54
19741001;63.54;64.37;61.75;63.39
19741002;63.39;64.62;62.74;63.38
19741003;63.38;63.48;61.66;62.28
19741004;62.28;63.23;60.96;62.34
19741007;62.78;65.40;62.78;64.95
19741008;64.95;66.07;63.95;64.84
19741009;64.84;68.15;63.74;67.82
19741010;68.30;71.48;68.30;69.79
19741011;69.79;71.99;68.80;71.14
19741014;71.17;74.43;71.17;72.74
19741015;72.74;73.35;70.61;71.44
19741016;71.44;71.98;69.54;70.33
19741017;70.33;72;69.41;71.17
19741018;71.20;73.34;71.20;72.28
19741021;72.28;73.92;71.24;73.50
19741022;73.50;75.09;72.55;73.13
19741023;72.81;72.81;70.40;71.03
19741024;70.98;70.98;68.80;70.22
19741025;70.22;71.59;69.46;70.12
19741028;70.12;70.67;68.89;70.09
19741029;70.49;73.19;70.49;72.83
19741030;72.83;75.45;72.40;74.31
19741031;74.31;75.90;73.15;73.90
19741101;73.90;74.85;72.68;73.88
19741104;73.80;73.80;71.93;73.08
19741105;73.08;75.36;72.49;75.11
19741106;75.11;77.41;74.23;74.75
19741107;74.75;76.30;73.85;75.21
19741108;75.21;76;74.01;74.91
19741111;74.91;75.70;74.04;75.15
19741112;75.15;75.59;73.34;73.67
19741113;73.67;74.25;72.32;73.35
19741114;73.35;74.54;72.53;73.06
19741115;73.06;73.27;71.41;71.91
19741118;71.10;71.10;68.95;69.27
19741119;69.27;69.71;67.66;68.20
19741120;68.20;69.25;67.36;67.90
19741121;67.90;68.94;66.85;68.18
19741122;68.24;70;68.24;68.90
19741125;68.90;69.68;67.79;68.83
19741126;68.83;70.36;68.19;69.47
19741127;69.47;71.31;69.17;69.94
19741129;69.94;70.49;69.18;69.97
19741202;69.80;69.80;67.81;68.11
19741203;68.11;68.13;66.62;67.17
19741204;67.17;68.32;66.61;67.41
19741205;67.41;68;65.90;66.13
19741206;66.13;66.20;64.40;65.01
19741209;65.01;66.29;64.13;65.60
19741210;65.88;68.17;65.88;67.28
19741211;67.28;69.03;66.83;67.67
19741212;67.67;68.61;66.56;67.45
19741213;67.45;68.15;66.32;67.07
19741216;67.07;67.74;66.02;66.46
19741217;66.46;67.92;65.86;67.58
19741218;67.58;69.01;67.30;67.90
19741219;67.90;68.62;66.93;67.65
19741220;67.65;67.93;66.36;66.91
19741223;66.91;67.18;65.34;65.96
19741224;65.96;67.25;65.86;66.88
19741226;66.88;68.19;66.62;67.44
19741227;67.44;67.99;66.49;67.14
